Date,Hour,Load
9/9/2008,14,8587.92
9/9/2008,15,9327.75
9/9/2008,16,9954.5
9/9/2008,17,10147.92
9/9/2008,18,10254.5
9/9/2008,19,10257.58
9/9/2008,20,10183.83
9/9/2008,21,10016.67
9/9/2008,22,9017.17
9/9/2008,23,7675.33
9/9/2008,24,6370.08
9/10/2008,1,5503.75
9/10/2008,2,5037.17
9/10/2008,3,4758.17
9/10/2008,4,4590.92
9/10/2008,5,4636.67
9/10/2008,6,5206.92
9/10/2008,7,6361.42
9/10/2008,8,6312.75
9/10/2008,9,5985
9/10/2008,10,5880.83
9/10/2008,11,5948.58
9/10/2008,12,6007.42
9/10/2008,13,5943
9/10/2008,14,5855.67
9/10/2008,15,5768.08
9/10/2008,16,5757
9/10/2008,17,5966.5
9/10/2008,18,6385.83
9/10/2008,19,6769.58
9/10/2008,20,7100.42
9/10/2008,21,7297.33
9/10/2008,22,6824.25
9/10/2008,23,5965.83
9/10/2008,24,5031.67
9/11/2008,1,4394.42
9/11/2008,2,4030.92
9/11/2008,3,3875.83
9/11/2008,4,3820.83
9/11/2008,5,3921.75
9/11/2008,6,4493.67
9/11/2008,7,5623.33
9/11/2008,8,5575.58
9/11/2008,9,5258.67
9/11/2008,10,5213.67
9/11/2008,11,5332
9/11/2008,12,5528.33
9/11/2008,13,5706.75
9/11/2008,14,5872.08
9/11/2008,15,6097.75
9/11/2008,16,6694.58
9/11/2008,17,7516
9/11/2008,18,7996.42
9/11/2008,19,8177.67
9/11/2008,20,8449.33
9/11/2008,21,8750.58
9/11/2008,22,8180
9/11/2008,23,7080
9/11/2008,24,5992.92
9/12/2008,1,5105.5
9/12/2008,2,4580.75
9/12/2008,3,4305.42
9/12/2008,4,4179.25
9/12/2008,5,4217.5
9/12/2008,6,4821.58
9/12/2008,7,5940.5
9/12/2008,8,5960.83
9/12/2008,9,5728.08
9/12/2008,10,5752.92
9/12/2008,11,6002.83
9/12/2008,12,6440.42
9/12/2008,13,6994.67
9/12/2008,14,7604.67
9/12/2008,15,8168.5
9/12/2008,16,8881.58
9/12/2008,17,9261.67
9/12/2008,18,9488
9/12/2008,19,9295.75
9/12/2008,20,8886.5
9/12/2008,21,8800.67
9/12/2008,22,8229.83
9/12/2008,23,7407.67
9/12/2008,24,6386.92
9/13/2008,1,5522
9/13/2008,2,4937.5
9/13/2008,3,4622.08
9/13/2008,4,4434.5
9/13/2008,5,4341.25
9/13/2008,6,4454.08
9/13/2008,7,4616.17
9/13/2008,8,5028.5
9/13/2008,9,6012.08
9/13/2008,10,7155.42
9/13/2008,11,8326.25
9/13/2008,12,9526.17
9/13/2008,13,10497.42
9/13/2008,14,11398.67
9/13/2008,15,11967.67
9/13/2008,16,12369.42
9/13/2008,17,12561.33
9/13/2008,18,12409.58
9/13/2008,19,11787.08
9/13/2008,20,10998.08
9/13/2008,21,10627.08
9/13/2008,22,9643.5
9/13/2008,23,8606.42
9/13/2008,24,7495.42
9/14/2008,1,6546.25
9/14/2008,2,5853.83
9/14/2008,3,5391.5
9/14/2008,4,5063.5
9/14/2008,5,4882.42
9/14/2008,6,4773.67
9/14/2008,7,4880.25
9/14/2008,8,5367.92
9/14/2008,9,6725.33
9/14/2008,10,7981.92
9/14/2008,11,9071.58
9/14/2008,12,10136.75
9/14/2008,13,10980.92
9/14/2008,14,11715.83
9/14/2008,15,12232.67
9/14/2008,16,12374
9/14/2008,17,12365.42
9/14/2008,18,12255.83
9/14/2008,19,11711.08
9/14/2008,20,11334
9/14/2008,21,11280.33
9/14/2008,22,10158
9/14/2008,23,8815.75
9/14/2008,24,7525.33
9/15/2008,1,6597.83
9/15/2008,2,6002.42
9/15/2008,3,5625.17
9/15/2008,4,5392.67
9/15/2008,5,5361.25
9/15/2008,6,5879.83
9/15/2008,7,6917.25
9/15/2008,8,6762.17
9/15/2008,9,6769.33
9/15/2008,10,7369.08
9/15/2008,11,8124.42
9/15/2008,12,8942.25
9/15/2008,13,9562.42
9/15/2008,14,9577.58
9/15/2008,15,9468.92
9/15/2008,16,9241.58
9/15/2008,17,9564.33
9/15/2008,18,9734.58
9/15/2008,19,9679.17
9/15/2008,20,9744.33
9/15/2008,21,9766.08
9/15/2008,22,8741.75
9/15/2008,23,7518.42
9/15/2008,24,6254
9/16/2008,1,5430.33
9/16/2008,2,4928.83
9/16/2008,3,4685.75
9/16/2008,4,4498.42
9/16/2008,5,4457
9/16/2008,6,4936.25
9/16/2008,7,6004
9/16/2008,8,5880.5
9/16/2008,9,5447.5
9/16/2008,10,5293.5
9/16/2008,11,5240.17
9/16/2008,12,5222
9/16/2008,13,5162.5
9/16/2008,14,5141.42
9/16/2008,15,5137.92
9/16/2008,16,5170.25
9/16/2008,17,5378.5
9/16/2008,18,5858.17
9/16/2008,19,6097.25
9/16/2008,20,6478.42
9/16/2008,21,6671.75
9/16/2008,22,6163.92
9/16/2008,23,5364.67
9/16/2008,24,4502.67
9/17/2008,1,3974.83
9/17/2008,2,3682.83
9/17/2008,3,3558.5
9/17/2008,4,3509.58
9/17/2008,5,3611.42
9/17/2008,6,4191.5
9/17/2008,7,5260.83
9/17/2008,8,5180.42
9/17/2008,9,4807.67
9/17/2008,10,4744.33
9/17/2008,11,4779.75
9/17/2008,12,4858.92
9/17/2008,13,4875
9/17/2008,14,4998.83
9/17/2008,15,5134.83
9/17/2008,16,5405.92
9/17/2008,17,5768.17
9/17/2008,18,6209.5
9/17/2008,19,6402
9/17/2008,20,6802.33
9/17/2008,21,7112.5
9/17/2008,22,6607.17
9/17/2008,23,5631.08
9/17/2008,24,4605.08
9/18/2008,1,3983.58
9/18/2008,2,3658.67
9/18/2008,3,3515.75
9/18/2008,4,3458.67
9/18/2008,5,3553.25
9/18/2008,6,4155.33
9/18/2008,7,5186.25
9/18/2008,8,5039.75
9/18/2008,9,4763.25
9/18/2008,10,4741.92
9/18/2008,11,4899
9/18/2008,12,5148.75
9/18/2008,13,5442.5
9/18/2008,14,5838.42
9/18/2008,15,6210.83
9/18/2008,16,6717.08
9/18/2008,17,7163
9/18/2008,18,7375.08
9/18/2008,19,7273.5
9/18/2008,20,7295
9/18/2008,21,7493.25
9/18/2008,22,6876
9/18/2008,23,5851.42
9/18/2008,24,4830.83
9/19/2008,1,4136.17
9/19/2008,2,3750.92
9/19/2008,3,3587
9/19/2008,4,3538.08
9/19/2008,5,3612
9/19/2008,6,4200.25
9/19/2008,7,5210.67
9/19/2008,8,5095.08
9/19/2008,9,4860.92
9/19/2008,10,4844
9/19/2008,11,4962.08
9/19/2008,12,5144.33
9/19/2008,13,5347.58
9/19/2008,14,5493.92
9/19/2008,15,5618.83
9/19/2008,16,5747.42
9/19/2008,17,5846.92
9/19/2008,18,5929.42
9/19/2008,19,5927.08
9/19/2008,20,6090.17
9/19/2008,21,6193.5
9/19/2008,22,5858.5
9/19/2008,23,5307.75
9/19/2008,24,4610.08
9/20/2008,1,4050.08
9/20/2008,2,3722.25
9/20/2008,3,3555.25
9/20/2008,4,3472
9/20/2008,5,3466.58
9/20/2008,6,3616.83
9/20/2008,7,3881.75
9/20/2008,8,4315.83
9/20/2008,9,4835.33
9/20/2008,10,5146.42
9/20/2008,11,5158.75
9/20/2008,12,5108.08
9/20/2008,13,5069
9/20/2008,14,5113.83
9/20/2008,15,5163.17
9/20/2008,16,5222.92
9/20/2008,17,5348.25
9/20/2008,18,5552.42
9/20/2008,19,5623.83
9/20/2008,20,5925.75
9/20/2008,21,6159.33
9/20/2008,22,5832.75
9/20/2008,23,5305
9/20/2008,24,4683.42
9/21/2008,1,4096.08
9/21/2008,2,3738.33
9/21/2008,3,3563.42
9/21/2008,4,3474.17
9/21/2008,5,3444.42
9/21/2008,6,3503.83
9/21/2008,7,3713.75
9/21/2008,8,4162.58
9/21/2008,9,4939.67
9/21/2008,10,5329.08
9/21/2008,11,5398.33
9/21/2008,12,5467.25
9/21/2008,13,5663.17
9/21/2008,14,5926.08
9/21/2008,15,6132.17
9/21/2008,16,6257.33
9/21/2008,17,6301.92
9/21/2008,18,6448.08
9/21/2008,19,6570.58
9/21/2008,20,7158.5
9/21/2008,21,7217.08
9/21/2008,22,6539.58
9/21/2008,23,5589.92
9/21/2008,24,4647.5
9/22/2008,1,4073.83
9/22/2008,2,3770
9/22/2008,3,3618.92
9/22/2008,4,3589.17
9/22/2008,5,3733.92
9/22/2008,6,4285
9/22/2008,7,5328.92
9/22/2008,8,5295.33
9/22/2008,9,4942.75
9/22/2008,10,5011.08
9/22/2008,11,5214.25
9/22/2008,12,5607.5
9/22/2008,13,5972.25
9/22/2008,14,6447
9/22/2008,15,6791.67
9/22/2008,16,7146.25
9/22/2008,17,7452.67
9/22/2008,18,7557.17
9/22/2008,19,7605.83
9/22/2008,20,7803.33
9/22/2008,21,7763.67
9/22/2008,22,6883.83
9/22/2008,23,5820.17
9/22/2008,24,4774.83
9/23/2008,1,4085.67
9/23/2008,2,3744.58
9/23/2008,3,3590.83
9/23/2008,4,3523.08
9/23/2008,5,3430.33
9/23/2008,6,3997.33
9/23/2008,7,5000.42
9/23/2008,8,4925.08
9/23/2008,9,4695.5
9/23/2008,10,4764.58
9/23/2008,11,4830
9/23/2008,12,4966.33
9/23/2008,13,5121.83
9/23/2008,14,5266
9/23/2008,15,5431.58
9/23/2008,16,5696.33
9/23/2008,17,6062.75
9/23/2008,18,6374.67
9/23/2008,19,6504.5
9/23/2008,20,6934
9/23/2008,21,7047.58
9/23/2008,22,6388.17
9/23/2008,23,5471
9/23/2008,24,4558.42
9/24/2008,1,3931.25
9/24/2008,2,3639.25
9/24/2008,3,3540
9/24/2008,4,3501.33
9/24/2008,5,3631.5
9/24/2008,6,4249.92
9/24/2008,7,5327.92
9/24/2008,8,5218.75
9/24/2008,9,4826.58
9/24/2008,10,4634.58
9/24/2008,11,4624.75
9/24/2008,12,4607.75
9/24/2008,13,4598.67
9/24/2008,14,4693.42
9/24/2008,15,4739.83
9/24/2008,16,4827.25
9/24/2008,17,5055.08
9/24/2008,18,5386.83
9/24/2008,19,5725.67
9/24/2008,20,6370.25
9/24/2008,21,6493.83
9/24/2008,22,5990.58
9/24/2008,23,5207.42
9/24/2008,24,4400.17
9/25/2008,1,3864.58
9/25/2008,2,3621.75
9/25/2008,3,3532.33
9/25/2008,4,3503.75
9/25/2008,5,3627.08
9/25/2008,6,4228.08
9/25/2008,7,5273.08
9/25/2008,8,5260.67
9/25/2008,9,4895.75
9/25/2008,10,4827.5
9/25/2008,11,4852.25
9/25/2008,12,4867.58
9/25/2008,13,4844.08
9/25/2008,14,4905.42
9/25/2008,15,4856.08
9/25/2008,16,4947
9/25/2008,17,5233.5
9/25/2008,18,5630.17
9/25/2008,19,6009.83
9/25/2008,20,6559.67
9/25/2008,21,6459.92
9/25/2008,22,5864.5
9/25/2008,23,5152.33
9/25/2008,24,4426.58
9/26/2008,1,3937.25
9/26/2008,2,3691.83
9/26/2008,3,3545.5
9/26/2008,4,3495.17
9/26/2008,5,3619.5
9/26/2008,6,4164
9/26/2008,7,5167
9/26/2008,8,5267.25
9/26/2008,9,5041.33
9/26/2008,10,4961.83
9/26/2008,11,5235.58
9/26/2008,12,5394.67
9/26/2008,13,5453.92
9/26/2008,14,5654.67
9/26/2008,15,5916.33
9/26/2008,16,6293.17
9/26/2008,17,6607.92
9/26/2008,18,6928.92
9/26/2008,19,6896.5
9/26/2008,20,7051.58
9/26/2008,21,6993.42
9/26/2008,22,6531.17
9/26/2008,23,5980.5
9/26/2008,24,5339.17
9/27/2008,1,4655
9/27/2008,2,4235.08
9/27/2008,3,3955.42
9/27/2008,4,3814.17
9/27/2008,5,3748
9/27/2008,6,3841.75
9/27/2008,7,4039.33
9/27/2008,8,4398.75
9/27/2008,9,5136.25
9/27/2008,10,5798.67
9/27/2008,11,6286
9/27/2008,12,6523
9/27/2008,13,6774.83
9/27/2008,14,7214
9/27/2008,15,7494.58
9/27/2008,16,7712.08
9/27/2008,17,7771.5
9/27/2008,18,7680.67
9/27/2008,19,7322.42
9/27/2008,20,7474.67
9/27/2008,21,7390.92
9/27/2008,22,6951.58
9/27/2008,23,6279.17
9/27/2008,24,5540.92
9/28/2008,1,4839.83
9/28/2008,2,4332.92
9/28/2008,3,4068.33
9/28/2008,4,3887
9/28/2008,5,3821.5
9/28/2008,6,3838
9/28/2008,7,4008.92
9/28/2008,8,4498.25
9/28/2008,9,5312
9/28/2008,10,5927.08
9/28/2008,11,6160.08
9/28/2008,12,6626.42
9/28/2008,13,7217.17
9/28/2008,14,7658
9/28/2008,15,8055.42
9/28/2008,16,8374.42
9/28/2008,17,8599.33
9/28/2008,18,8583.17
9/28/2008,19,8287.75
9/28/2008,20,8415
9/28/2008,21,8282.75
9/28/2008,22,7403.42
9/28/2008,23,6327.58
9/28/2008,24,5242.92
9/29/2008,1,4504.17
9/29/2008,2,4100.42
9/29/2008,3,3886.92
9/29/2008,4,3774.42
9/29/2008,5,3892.25
9/29/2008,6,4454.17
9/29/2008,7,5475.08
9/29/2008,8,5417.17
9/29/2008,9,5183.08
9/29/2008,10,5371
9/29/2008,11,5830.42
9/29/2008,12,6295.67
9/29/2008,13,6600.67
9/29/2008,14,6989
9/29/2008,15,7334.5
9/29/2008,16,7736
9/29/2008,17,8187.92
9/29/2008,18,8413
9/29/2008,19,8291.33
9/29/2008,20,8443.58
9/29/2008,21,8177.17
9/29/2008,22,7232.5
9/29/2008,23,6160.83
9/29/2008,24,5039.33
9/30/2008,1,4311.17
9/30/2008,2,3926.75
9/30/2008,3,3723.42
9/30/2008,4,3613.08
9/30/2008,5,3727.67
9/30/2008,6,4291.83
9/30/2008,7,5329.25
9/30/2008,8,5274.67
9/30/2008,9,4915.5
9/30/2008,10,4865.17
9/30/2008,11,4933.25
9/30/2008,12,5043.83
9/30/2008,13,5053.75
9/30/2008,14,5288.5
9/30/2008,15,5614.75
9/30/2008,16,5977.42
9/30/2008,17,6266.67
9/30/2008,18,6713.58
9/30/2008,19,6975.58
9/30/2008,20,7545.58
9/30/2008,21,7458.42
9/30/2008,22,6731.83
9/30/2008,23,5773.5
9/30/2008,24,4809.58
10/1/2008,1,4161.75
10/1/2008,2,3832.92
10/1/2008,3,3688.25
10/1/2008,4,3616.67
10/1/2008,5,3649.42
10/1/2008,6,4257.33
10/1/2008,7,5307.17
10/1/2008,8,5278.33
10/1/2008,9,4946.5
10/1/2008,10,4851.25
10/1/2008,11,4971.83
10/1/2008,12,5126.42
10/1/2008,13,5239.83
10/1/2008,14,5419.5
10/1/2008,15,5403.92
10/1/2008,16,5620.42
10/1/2008,17,5947.25
10/1/2008,18,6132.42
10/1/2008,19,6257
10/1/2008,20,6745.83
10/1/2008,21,6781.75
10/1/2008,22,6148.58
10/1/2008,23,5320.67
10/1/2008,24,4448.75
10/2/2008,1,3868.75
10/2/2008,2,3645.75
10/2/2008,3,3538.92
10/2/2008,4,3492.25
10/2/2008,5,3641.75
10/2/2008,6,4287.42
10/2/2008,7,5431.92
10/2/2008,8,5379.5
10/2/2008,9,4966.75
10/2/2008,10,4776.33
10/2/2008,11,4671.83
10/2/2008,12,4624.5
10/2/2008,13,4602.5
10/2/2008,14,4647.42
10/2/2008,15,4632.83
10/2/2008,16,4787.75
10/2/2008,17,5037.25
10/2/2008,18,5375.92
10/2/2008,19,5647.92
10/2/2008,20,6401.58
10/2/2008,21,6503.08
10/2/2008,22,5866.92
10/2/2008,23,5245.5
10/2/2008,24,4567.5
10/3/2008,1,3973.33
10/3/2008,2,3733.17
10/3/2008,3,3647.17
10/3/2008,4,3669.33
10/3/2008,5,3792.75
10/3/2008,6,4465.5
10/3/2008,7,5586
10/3/2008,8,5596
10/3/2008,9,5259.58
10/3/2008,10,5080.42
10/3/2008,11,4870.83
10/3/2008,12,4761.17
10/3/2008,13,4727.58
10/3/2008,14,4751.17
10/3/2008,15,4785.67
10/3/2008,16,4997.58
10/3/2008,17,5201.83
10/3/2008,18,5378.25
10/3/2008,19,5480.67
10/3/2008,20,5888.42
10/3/2008,21,5908.83
10/3/2008,22,5585.17
10/3/2008,23,5159.42
10/3/2008,24,4559
10/4/2008,1,4052.25
10/4/2008,2,3738.58
10/4/2008,3,3647.83
10/4/2008,4,3584.83
10/4/2008,5,3601.58
10/4/2008,6,3810.25
10/4/2008,7,4171.08
10/4/2008,8,4538.25
10/4/2008,9,5109.83
10/4/2008,10,5288.83
10/4/2008,11,5254.5
10/4/2008,12,5199.75
10/4/2008,13,5223.08
10/4/2008,14,5341.17
10/4/2008,15,5561
10/4/2008,16,5834.17
10/4/2008,17,6078.08
10/4/2008,18,6134.5
10/4/2008,19,5992.42
10/4/2008,20,6279.75
10/4/2008,21,6193
10/4/2008,22,5783.25
10/4/2008,23,5219.58
10/4/2008,24,4563
10/5/2008,1,4040.33
10/5/2008,2,3719
10/5/2008,3,3547.5
10/5/2008,4,3480.83
10/5/2008,5,3473.83
10/5/2008,6,3550.33
10/5/2008,7,3797.67
10/5/2008,8,4310.17
10/5/2008,9,5074.17
10/5/2008,10,5359.83
10/5/2008,11,5326.92
10/5/2008,12,5379.42
10/5/2008,13,5669.08
10/5/2008,14,6028
10/5/2008,15,6442
10/5/2008,16,6756.08
10/5/2008,17,7046.25
10/5/2008,18,7112
10/5/2008,19,6957.58
10/5/2008,20,7413.67
10/5/2008,21,7205.67
10/5/2008,22,6461.25
10/5/2008,23,5452.33
10/5/2008,24,4475.33
10/6/2008,1,3894.42
10/6/2008,2,3598.25
10/6/2008,3,3521.75
10/6/2008,4,3460.58
10/6/2008,5,3549.42
10/6/2008,6,4186.92
10/6/2008,7,5280.75
10/6/2008,8,5244.92
10/6/2008,9,4882.42
10/6/2008,10,4844
10/6/2008,11,4940.75
10/6/2008,12,5146.58
10/6/2008,13,5400.83
10/6/2008,14,5850.83
10/6/2008,15,6208.92
10/6/2008,16,6581.42
10/6/2008,17,6905.25
10/6/2008,18,7162.83
10/6/2008,19,7183.67
10/6/2008,20,7628.33
10/6/2008,21,7419.58
10/6/2008,22,6635.33
10/6/2008,23,5615.58
10/6/2008,24,4641.42
10/7/2008,1,4019.42
10/7/2008,2,3719.5
10/7/2008,3,3551.5
10/7/2008,4,3509.25
10/7/2008,5,3591.42
10/7/2008,6,4218.42
10/7/2008,7,5281.25
10/7/2008,8,5275.5
10/7/2008,9,4896.92
10/7/2008,10,4805.67
10/7/2008,11,4796.33
10/7/2008,12,4767.83
10/7/2008,13,4842.5
10/7/2008,14,5006.25
10/7/2008,15,4998.5
10/7/2008,16,5287.33
10/7/2008,17,5517.42
10/7/2008,18,5771.83
10/7/2008,19,6035.58
10/7/2008,20,6752.83
10/7/2008,21,6669.67
10/7/2008,22,6016.92
10/7/2008,23,5228.42
10/7/2008,24,4409.67
10/8/2008,1,3868.83
10/8/2008,2,3627.67
10/8/2008,3,3538.67
10/8/2008,4,3544.33
10/8/2008,5,3693.58
10/8/2008,6,4397.5
10/8/2008,7,5568.17
10/8/2008,8,5535.33
10/8/2008,9,5035.75
10/8/2008,10,4794.08
10/8/2008,11,4702.25
10/8/2008,12,4667.33
10/8/2008,13,4638.83
10/8/2008,14,4741.17
10/8/2008,15,4792.25
10/8/2008,16,4947.25
10/8/2008,17,5173.5
10/8/2008,18,5570.08
10/8/2008,19,6049.25
10/8/2008,20,6723.33
10/8/2008,21,6719.33
10/8/2008,22,6182.42
10/8/2008,23,5356.58
10/8/2008,24,4505.25
10/9/2008,1,3942.17
10/9/2008,2,3660.83
10/9/2008,3,3541.25
10/9/2008,4,3470.75
10/9/2008,5,3575.92
10/9/2008,6,4180
10/9/2008,7,5236.42
10/9/2008,8,5300.92
10/9/2008,9,4944.08
10/9/2008,10,4892
10/9/2008,11,4896.5
10/9/2008,12,5047
10/9/2008,13,5173
10/9/2008,14,5345.25
10/9/2008,15,5361.58
10/9/2008,16,5459.33
10/9/2008,17,5641.75
10/9/2008,18,6078
10/9/2008,19,6580.33
10/9/2008,20,7187.83
10/9/2008,21,7103.17
10/9/2008,22,6558.42
10/9/2008,23,5791.83
10/9/2008,24,4886.67
10/10/2008,1,4253.25
10/10/2008,2,3864.42
10/10/2008,3,3710.83
10/10/2008,4,3629.75
10/10/2008,5,3729
10/10/2008,6,4201.5
10/10/2008,7,5116
10/10/2008,8,5321.17
10/10/2008,9,5151.92
10/10/2008,10,5138
10/10/2008,11,5204.5
10/10/2008,12,5255.42
10/10/2008,13,5244.08
10/10/2008,14,5334.25
10/10/2008,15,5396.83
10/10/2008,16,5425.5
10/10/2008,17,5555.5
10/10/2008,18,5848.17
10/10/2008,19,6104.92
10/10/2008,20,6395
10/10/2008,21,6227.42
10/10/2008,22,5901.42
10/10/2008,23,5467.33
10/10/2008,24,4824.58
10/11/2008,1,4236
10/11/2008,2,3822.5
10/11/2008,3,3626.17
10/11/2008,4,3527.42
10/11/2008,5,3529.08
10/11/2008,6,3638.5
10/11/2008,7,3872.75
10/11/2008,8,4232.92
10/11/2008,9,4816.83
10/11/2008,10,5145.92
10/11/2008,11,5253.75
10/11/2008,12,5304.67
10/11/2008,13,5347.25
10/11/2008,14,5383
10/11/2008,15,5377.25
10/11/2008,16,5338.83
10/11/2008,17,5369.42
10/11/2008,18,5458.42
10/11/2008,19,5673.17
10/11/2008,20,6161.42
10/11/2008,21,6021.17
10/11/2008,22,5641.08
10/11/2008,23,5161.75
10/11/2008,24,4551.83
10/12/2008,1,4035.17
10/12/2008,2,3700
10/12/2008,3,3533.92
10/12/2008,4,3454.5
10/12/2008,5,3421.58
10/12/2008,6,3509.75
10/12/2008,7,3745.33
10/12/2008,8,4260.17
10/12/2008,9,5048.33
10/12/2008,10,5369.17
10/12/2008,11,5289.17
10/12/2008,12,5256.33
10/12/2008,13,5450.17
10/12/2008,14,5738.92
10/12/2008,15,5991
10/12/2008,16,6197.42
10/12/2008,17,6380.75
10/12/2008,18,6500.42
10/12/2008,19,6537.92
10/12/2008,20,7133.92
10/12/2008,21,6989.08
10/12/2008,22,6273.08
10/12/2008,23,5347.08
10/12/2008,24,4450.58
10/13/2008,1,3819.08
10/13/2008,2,3529.5
10/13/2008,3,3432.92
10/13/2008,4,3398.83
10/13/2008,5,3530.92
10/13/2008,6,4183
10/13/2008,7,5331
10/13/2008,8,5341.67
10/13/2008,9,4950.83
10/13/2008,10,4887.75
10/13/2008,11,4938.25
10/13/2008,12,4981.58
10/13/2008,13,5112
10/13/2008,14,5390.08
10/13/2008,15,5599.58
10/13/2008,16,5977.58
10/13/2008,17,6385.17
10/13/2008,18,6675.92
10/13/2008,19,6882.33
10/13/2008,20,7365.58
10/13/2008,21,7025.83
10/13/2008,22,6242.33
10/13/2008,23,5370.5
10/13/2008,24,4466.67
10/14/2008,1,3891.17
10/14/2008,2,3625.75
10/14/2008,3,3495.08
10/14/2008,4,3495.5
10/14/2008,5,3634.83
10/14/2008,6,4308
10/14/2008,7,5468.58
10/14/2008,8,5079.17
10/14/2008,9,4417.17
10/14/2008,10,4233.75
10/14/2008,11,4226.92
10/14/2008,12,4295.33
10/14/2008,13,4428.58
10/14/2008,14,4816
10/14/2008,15,5196.17
10/14/2008,16,5639.17
10/14/2008,17,6010.5
10/14/2008,18,6275.42
10/14/2008,19,6309.33
10/14/2008,20,6828.17
10/14/2008,21,6489.92
10/14/2008,22,5797.08
10/14/2008,23,4882
10/14/2008,24,3920.08
10/15/2008,1,3308
10/15/2008,2,3039.83
10/15/2008,3,2932.75
10/15/2008,4,2903.58
10/15/2008,5,3008.83
10/15/2008,6,3688.5
10/15/2008,7,4856.5
10/15/2008,8,4920.58
10/15/2008,9,4526.17
10/15/2008,10,4383.5
10/15/2008,11,4343.17
10/15/2008,12,4731.5
10/15/2008,13,5166.92
10/15/2008,14,5788.5
10/15/2008,15,6268.92
10/15/2008,16,6863.83
10/15/2008,17,7341.17
10/15/2008,18,7550.25
10/15/2008,19,7530.92
10/15/2008,20,7873.42
10/15/2008,21,7577.33
10/15/2008,22,6813.08
10/15/2008,23,5857.5
10/15/2008,24,4892
10/16/2008,1,4119.17
10/16/2008,2,3786.25
10/16/2008,3,3586.5
10/16/2008,4,3480.25
10/16/2008,5,3600.42
10/16/2008,6,4192
10/16/2008,7,5276.92
10/16/2008,8,5290.33
10/16/2008,9,4951.67
10/16/2008,10,4897.58
10/16/2008,11,4983.17
10/16/2008,12,5272.58
10/16/2008,13,5731.67
10/16/2008,14,6276.33
10/16/2008,15,6754.67
10/16/2008,16,7210.08
10/16/2008,17,7598.58
10/16/2008,18,7615.92
10/16/2008,19,7570.17
10/16/2008,20,7938.58
10/16/2008,21,7708.92
10/16/2008,22,7025
10/16/2008,23,6126.08
10/16/2008,24,5141.08
10/17/2008,1,4445.08
10/17/2008,2,4030.67
10/17/2008,3,3829.25
10/17/2008,4,3709.58
10/17/2008,5,3770.83
10/17/2008,6,4310.17
10/17/2008,7,5318.17
10/17/2008,8,5418.42
10/17/2008,9,5094.83
10/17/2008,10,5014
10/17/2008,11,5006.67
10/17/2008,12,4934.42
10/17/2008,13,4801.83
10/17/2008,14,4751.42
10/17/2008,15,4710.08
10/17/2008,16,4834.92
10/17/2008,17,5096.92
10/17/2008,18,5503.42
10/17/2008,19,5964.83
10/17/2008,20,6061.92
10/17/2008,21,5874.08
10/17/2008,22,5555.58
10/17/2008,23,5136.83
10/17/2008,24,4563.17
10/18/2008,1,4089.83
10/18/2008,2,3830.83
10/18/2008,3,3680.08
10/18/2008,4,3625.25
10/18/2008,5,3644.25
10/18/2008,6,3830.08
10/18/2008,7,4155.08
10/18/2008,8,4679.75
10/18/2008,9,5308.83
10/18/2008,10,5645.33
10/18/2008,11,5710
10/18/2008,12,5622.92
10/18/2008,13,5384
10/18/2008,14,5191.17
10/18/2008,15,5083.17
10/18/2008,16,5171
10/18/2008,17,5398.25
10/18/2008,18,5676.75
10/18/2008,19,6018.75
10/18/2008,20,6334.67
10/18/2008,21,6218.33
10/18/2008,22,5941.75
10/18/2008,23,5500.83
10/18/2008,24,4998.33
10/19/2008,1,4511.17
10/19/2008,2,4210.83
10/19/2008,3,4122.08
10/19/2008,4,4120
10/19/2008,5,4211.42
10/19/2008,6,4427.42
10/19/2008,7,4864.5
10/19/2008,8,5614.17
10/19/2008,9,6435.42
10/19/2008,10,6517.33
10/19/2008,11,6088.25
10/19/2008,12,5698.25
10/19/2008,13,5529
10/19/2008,14,5379.17
10/19/2008,15,5221.92
10/19/2008,16,5152.08
10/19/2008,17,5282.33
10/19/2008,18,5550.92
10/19/2008,19,6244.25
10/19/2008,20,7097
10/19/2008,21,7212.83
10/19/2008,22,6851.08
10/19/2008,23,6243.58
10/19/2008,24,5592.33
10/20/2008,1,5258.92
10/20/2008,2,5209.5
10/20/2008,3,5317.58
10/20/2008,4,5522.58
10/20/2008,5,5937.92
10/20/2008,6,6967.67
10/20/2008,7,8524.25
10/20/2008,8,8546.75
10/20/2008,9,7246.33
10/20/2008,10,6206.92
10/20/2008,11,5533.42
10/20/2008,12,5120.08
10/20/2008,13,4721.58
10/20/2008,14,4496.33
10/20/2008,15,4313.17
10/20/2008,16,4348.75
10/20/2008,17,4923.25
10/20/2008,18,5447.67
10/20/2008,19,6229.17
10/20/2008,20,7025.25
10/20/2008,21,7019.17
10/20/2008,22,6559.42
10/20/2008,23,5865.08
10/20/2008,24,5145.25
10/21/2008,1,4770.92
10/21/2008,2,4678.58
10/21/2008,3,4755.58
10/21/2008,4,4851
10/21/2008,5,5176.17
10/21/2008,6,6040.42
10/21/2008,7,7367
10/21/2008,8,7281.75
10/21/2008,9,6517.08
10/21/2008,10,5823.08
10/21/2008,11,5340.67
10/21/2008,12,4984.42
10/21/2008,13,4705.5
10/21/2008,14,4666.75
10/21/2008,15,4602.33
10/21/2008,16,4618.92
10/21/2008,17,4868.42
10/21/2008,18,5263.83
