Trend,Date,Hour,Load
20948,5/23/2007,21,7310
20949,5/23/2007,22,7046
20950,5/23/2007,23,5977
20951,5/23/2007,24,4761
20952,5/24/2007,1,3969
20953,5/24/2007,2,3515
20954,5/24/2007,3,3302
20955,5/24/2007,4,3197
20956,5/24/2007,5,3279
20957,5/24/2007,6,3781
20958,5/24/2007,7,4710
20959,5/24/2007,8,4853
20960,5/24/2007,9,4602
20961,5/24/2007,10,4659
20962,5/24/2007,11,4876
20963,5/24/2007,12,5104
20964,5/24/2007,13,5421
20965,5/24/2007,14,5835
20966,5/24/2007,15,6304
20967,5/24/2007,16,6837
20968,5/24/2007,17,7410
20969,5/24/2007,18,7859
20970,5/24/2007,19,7939
20971,5/24/2007,20,7456
20972,5/24/2007,21,7244
20973,5/24/2007,22,7125
20974,5/24/2007,23,6083
20975,5/24/2007,24,4868
20976,5/25/2007,1,4040
20977,5/25/2007,2,3573
20978,5/25/2007,3,3331
20979,5/25/2007,4,3256
20980,5/25/2007,5,3288
20981,5/25/2007,6,3732
20982,5/25/2007,7,4623
20983,5/25/2007,8,4828
20984,5/25/2007,9,4760
20985,5/25/2007,10,4861
20986,5/25/2007,11,5120
20987,5/25/2007,12,5478
20988,5/25/2007,13,5943
20989,5/25/2007,14,6527
20990,5/25/2007,15,7153
20991,5/25/2007,16,7788
20992,5/25/2007,17,8354
20993,5/25/2007,18,8644
20994,5/25/2007,19,8537
20995,5/25/2007,20,7889
20996,5/25/2007,21,7373
20997,5/25/2007,22,7104
20998,5/25/2007,23,6246
20999,5/25/2007,24,5323
21000,5/26/2007,1,4537
21001,5/26/2007,2,3942
21002,5/26/2007,3,3652
21003,5/26/2007,4,3467
21004,5/26/2007,5,3381
21005,5/26/2007,6,3423
21006,5/26/2007,7,3512
21007,5/26/2007,8,3998
21008,5/26/2007,9,4693
21009,5/26/2007,10,5433
21010,5/26/2007,11,6086
21011,5/26/2007,12,6827
21012,5/26/2007,13,7622
21013,5/26/2007,14,8288
21014,5/26/2007,15,8851
21015,5/26/2007,16,9332
21016,5/26/2007,17,9628
21017,5/26/2007,18,9712
21018,5/26/2007,19,9395
21019,5/26/2007,20,8697
21020,5/26/2007,21,8147
21021,5/26/2007,22,7753
21022,5/26/2007,23,6817
21023,5/26/2007,24,5815
21024,5/27/2007,1,4947
21025,5/27/2007,2,4352
21026,5/27/2007,3,3952
21027,5/27/2007,4,3706
21028,5/27/2007,5,3555
21029,5/27/2007,6,3508
21030,5/27/2007,7,3523
21031,5/27/2007,8,4146
21032,5/27/2007,9,5090
21033,5/27/2007,10,5951
21034,5/27/2007,11,6658
21035,5/27/2007,12,7300
21036,5/27/2007,13,8049
21037,5/27/2007,14,8701
21038,5/27/2007,15,9188
21039,5/27/2007,16,9557
21040,5/27/2007,17,9717
21041,5/27/2007,18,9772
21042,5/27/2007,19,9125
21043,5/27/2007,20,8476
21044,5/27/2007,21,8121
21045,5/27/2007,22,7763
21046,5/27/2007,23,6748
21047,5/27/2007,24,5737
21048,5/28/2007,1,4849
21049,5/28/2007,2,4240
21050,5/28/2007,3,3871
21051,5/28/2007,4,3662
21052,5/28/2007,5,3552
21053,5/28/2007,6,3591
21054,5/28/2007,7,3640
21055,5/28/2007,8,4085
21056,5/28/2007,9,4905
21057,5/28/2007,10,5836
21058,5/28/2007,11,6745
21059,5/28/2007,12,7536
21060,5/28/2007,13,8233
21061,5/28/2007,14,8868
21062,5/28/2007,15,9456
21063,5/28/2007,16,10053
21064,5/28/2007,17,10394
21065,5/28/2007,18,10465
21066,5/28/2007,19,10202
21067,5/28/2007,20,9497
21068,5/28/2007,21,9116
21069,5/28/2007,22,8640
21070,5/28/2007,23,7191
21071,5/28/2007,24,5722
21072,5/29/2007,1,4678
21073,5/29/2007,2,4127
21074,5/29/2007,3,3806
21075,5/29/2007,4,3623
21076,5/29/2007,5,3661
21077,5/29/2007,6,4082
21078,5/29/2007,7,4965
21079,5/29/2007,8,5172
21080,5/29/2007,9,5287
21081,5/29/2007,10,5726
21082,5/29/2007,11,6490
21083,5/29/2007,12,7389
21084,5/29/2007,13,8259
21085,5/29/2007,14,9046
21086,5/29/2007,15,9540
21087,5/29/2007,16,9768
21088,5/29/2007,17,9826
21089,5/29/2007,18,9773
21090,5/29/2007,19,9565
21091,5/29/2007,20,9262
21092,5/29/2007,21,8872
21093,5/29/2007,22,8524
21094,5/29/2007,23,7386
21095,5/29/2007,24,6071
21096,5/30/2007,1,5072
21097,5/30/2007,2,4420
21098,5/30/2007,3,4006
21099,5/30/2007,4,3804
21100,5/30/2007,5,3784
21101,5/30/2007,6,4197
21102,5/30/2007,7,5083
21103,5/30/2007,8,5225
21104,5/30/2007,9,5192
21105,5/30/2007,10,5559
21106,5/30/2007,11,6147
21107,5/30/2007,12,6872
21108,5/30/2007,13,7625
21109,5/30/2007,14,8259
21110,5/30/2007,15,8538
21111,5/30/2007,16,9129
21112,5/30/2007,17,9582
21113,5/30/2007,18,9967
21114,5/30/2007,19,10020
21115,5/30/2007,20,9591
21116,5/30/2007,21,9158
21117,5/30/2007,22,8717
21118,5/30/2007,23,7446
21119,5/30/2007,24,6019
21120,5/31/2007,1,4967
21121,5/31/2007,2,4320
21122,5/31/2007,3,3921
21123,5/31/2007,4,3673
21124,5/31/2007,5,3659
21125,5/31/2007,6,4084
21126,5/31/2007,7,4891
21127,5/31/2007,8,5034
21128,5/31/2007,9,4843
21129,5/31/2007,10,5224
21130,5/31/2007,11,5911
21131,5/31/2007,12,6745
21132,5/31/2007,13,7476
21133,5/31/2007,14,8196
21134,5/31/2007,15,8845
21135,5/31/2007,16,9452
21136,5/31/2007,17,9985
21137,5/31/2007,18,10325
21138,5/31/2007,19,10210
21139,5/31/2007,20,9609
21140,5/31/2007,21,9087
21141,5/31/2007,22,8686
21142,5/31/2007,23,7534
21143,5/31/2007,24,6113
21144,6/1/2007,1,5057
21145,6/1/2007,2,4344
21146,6/1/2007,3,3897
21147,6/1/2007,4,3658
21148,6/1/2007,5,3609
21149,6/1/2007,6,4006
21150,6/1/2007,7,4843
21151,6/1/2007,8,5074
21152,6/1/2007,9,5149
21153,6/1/2007,10,5560
21154,6/1/2007,11,6175
21155,6/1/2007,12,6959
21156,6/1/2007,13,7687
21157,6/1/2007,14,8426
21158,6/1/2007,15,9067
21159,6/1/2007,16,9679
21160,6/1/2007,17,10003
21161,6/1/2007,18,10192
21162,6/1/2007,19,9975
21163,6/1/2007,20,9138
21164,6/1/2007,21,8423
21165,6/1/2007,22,8062
21166,6/1/2007,23,7238
21167,6/1/2007,24,6240
21168,6/2/2007,1,5208
21169,6/2/2007,2,4475
21170,6/2/2007,3,4054
21171,6/2/2007,4,3809
21172,6/2/2007,5,3701
21173,6/2/2007,6,3702
21174,6/2/2007,7,3804
21175,6/2/2007,8,4415
21176,6/2/2007,9,5319
21177,6/2/2007,10,6154
21178,6/2/2007,11,6930
21179,6/2/2007,12,7510
21180,6/2/2007,13,7835
21181,6/2/2007,14,8017
21182,6/2/2007,15,7870
21183,6/2/2007,16,7799
21184,6/2/2007,17,7635
21185,6/2/2007,18,7390
21186,6/2/2007,19,7120
21187,6/2/2007,20,6837
21188,6/2/2007,21,6743
21189,6/2/2007,22,6684
21190,6/2/2007,23,6079
21191,6/2/2007,24,5290
21192,6/3/2007,1,4558
21193,6/3/2007,2,4094
21194,6/3/2007,3,3815
21195,6/3/2007,4,3660
21196,6/3/2007,5,3601
21197,6/3/2007,6,3599
21198,6/3/2007,7,3673
21199,6/3/2007,8,4131
21200,6/3/2007,9,4898
21201,6/3/2007,10,5455
21202,6/3/2007,11,5670
21203,6/3/2007,12,6020
21204,6/3/2007,13,6345
21205,6/3/2007,14,6553
21206,6/3/2007,15,6935
21207,6/3/2007,16,6895
21208,6/3/2007,17,6755
21209,6/3/2007,18,6907
21210,6/3/2007,19,6985
21211,6/3/2007,20,6890
21212,6/3/2007,21,6991
21213,6/3/2007,22,6832
21214,6/3/2007,23,5966
21215,6/3/2007,24,4948
21216,6/4/2007,1,4190
21217,6/4/2007,2,3775
21218,6/4/2007,3,3545
21219,6/4/2007,4,3410
21220,6/4/2007,5,3451
21221,6/4/2007,6,3918
21222,6/4/2007,7,4762
21223,6/4/2007,8,4969
21224,6/4/2007,9,4935
21225,6/4/2007,10,5307
21226,6/4/2007,11,5970
21227,6/4/2007,12,6813
21228,6/4/2007,13,7531
21229,6/4/2007,14,8179
21230,6/4/2007,15,8653
21231,6/4/2007,16,9138
21232,6/4/2007,17,9656
21233,6/4/2007,18,9929
21234,6/4/2007,19,9941
21235,6/4/2007,20,9443
21236,6/4/2007,21,9217
21237,6/4/2007,22,8922
21238,6/4/2007,23,7687
21239,6/4/2007,24,6275
21240,6/5/2007,1,5183
21241,6/5/2007,2,4530
21242,6/5/2007,3,4146
21243,6/5/2007,4,3873
21244,6/5/2007,5,3826
21245,6/5/2007,6,4202
21246,6/5/2007,7,5080
21247,6/5/2007,8,5403
21248,6/5/2007,9,5630
21249,6/5/2007,10,6041
21250,6/5/2007,11,6667
21251,6/5/2007,12,7354
21252,6/5/2007,13,7946
21253,6/5/2007,14,8481
21254,6/5/2007,15,8855
21255,6/5/2007,16,9246
21256,6/5/2007,17,9548
21257,6/5/2007,18,9668
21258,6/5/2007,19,9439
21259,6/5/2007,20,8953
21260,6/5/2007,21,8697
21261,6/5/2007,22,8456
21262,6/5/2007,23,7272
21263,6/5/2007,24,5977
21264,6/6/2007,1,4923
21265,6/6/2007,2,4266
21266,6/6/2007,3,3904
21267,6/6/2007,4,3705
21268,6/6/2007,5,3702
21269,6/6/2007,6,4116
21270,6/6/2007,7,4909
21271,6/6/2007,8,5175
21272,6/6/2007,9,5173
21273,6/6/2007,10,5438
21274,6/6/2007,11,5887
21275,6/6/2007,12,6339
21276,6/6/2007,13,6764
21277,6/6/2007,14,7221
21278,6/6/2007,15,7707
21279,6/6/2007,16,8261
21280,6/6/2007,17,8712
21281,6/6/2007,18,9118
21282,6/6/2007,19,9136
21283,6/6/2007,20,8565
21284,6/6/2007,21,7926
21285,6/6/2007,22,7690
21286,6/6/2007,23,6632
21287,6/6/2007,24,5302
21288,6/7/2007,1,4386
21289,6/7/2007,2,3833
21290,6/7/2007,3,3577
21291,6/7/2007,4,3438
21292,6/7/2007,5,3470
21293,6/7/2007,6,3888
21294,6/7/2007,7,4652
21295,6/7/2007,8,5011
21296,6/7/2007,9,5078
21297,6/7/2007,10,5443
21298,6/7/2007,11,6245
21299,6/7/2007,12,7254
21300,6/7/2007,13,8294
21301,6/7/2007,14,9199
21302,6/7/2007,15,9876
21303,6/7/2007,16,10381
21304,6/7/2007,17,10467
21305,6/7/2007,18,10761
21306,6/7/2007,19,10981
21307,6/7/2007,20,10432
21308,6/7/2007,21,9840
21309,6/7/2007,22,9584
21310,6/7/2007,23,8617
21311,6/7/2007,24,7282
21312,6/8/2007,1,6168
21313,6/8/2007,2,5496
21314,6/8/2007,3,5053
21315,6/8/2007,4,4765
21316,6/8/2007,5,4662
21317,6/8/2007,6,5013
21318,6/8/2007,7,5694
21319,6/8/2007,8,6349
21320,6/8/2007,9,6846
21321,6/8/2007,10,7715
21322,6/8/2007,11,8748
21323,6/8/2007,12,9756
21324,6/8/2007,13,10542
21325,6/8/2007,14,11193
21326,6/8/2007,15,11639
21327,6/8/2007,16,11975
21328,6/8/2007,17,11921
21329,6/8/2007,18,12028
21330,6/8/2007,19,12025
21331,6/8/2007,20,11272
21332,6/8/2007,21,10727
21333,6/8/2007,22,10314
21334,6/8/2007,23,9258
21335,6/8/2007,24,8024
21336,6/9/2007,1,6973
21337,6/9/2007,2,6193
21338,6/9/2007,3,5606
21339,6/9/2007,4,5242
21340,6/9/2007,5,4982
21341,6/9/2007,6,4888
21342,6/9/2007,7,4954
21343,6/9/2007,8,5688
21344,6/9/2007,9,6719
21345,6/9/2007,10,7731
21346,6/9/2007,11,8586
21347,6/9/2007,12,9509
21348,6/9/2007,13,10243
21349,6/9/2007,14,10656
21350,6/9/2007,15,10969
21351,6/9/2007,16,11226
21352,6/9/2007,17,11387
21353,6/9/2007,18,11226
21354,6/9/2007,19,10901
21355,6/9/2007,20,10159
21356,6/9/2007,21,9487
21357,6/9/2007,22,9032
21358,6/9/2007,23,8066
21359,6/9/2007,24,6968
21360,6/10/2007,1,5976
21361,6/10/2007,2,5309
21362,6/10/2007,3,4838
21363,6/10/2007,4,4527
21364,6/10/2007,5,4352
21365,6/10/2007,6,4298
21366,6/10/2007,7,4296
21367,6/10/2007,8,4830
21368,6/10/2007,9,5896
21369,6/10/2007,10,6950
21370,6/10/2007,11,7689
21371,6/10/2007,12,8246
21372,6/10/2007,13,8899
21373,6/10/2007,14,9392
21374,6/10/2007,15,9770
21375,6/10/2007,16,9962
21376,6/10/2007,17,10092
21377,6/10/2007,18,10057
21378,6/10/2007,19,9671
21379,6/10/2007,20,9070
21380,6/10/2007,21,8649
21381,6/10/2007,22,8460
21382,6/10/2007,23,7325
21383,6/10/2007,24,5941
21384,6/11/2007,1,4894
21385,6/11/2007,2,4266
21386,6/11/2007,3,3887
21387,6/11/2007,4,3692
21388,6/11/2007,5,3721
21389,6/11/2007,6,4121
21390,6/11/2007,7,4680
21391,6/11/2007,8,4955
21392,6/11/2007,9,4957
21393,6/11/2007,10,5207
21394,6/11/2007,11,5656
21395,6/11/2007,12,6181
21396,6/11/2007,13,6910
21397,6/11/2007,14,7590
21398,6/11/2007,15,8262
21399,6/11/2007,16,8861
21400,6/11/2007,17,8784
21401,6/11/2007,18,8569
21402,6/11/2007,19,8529
21403,6/11/2007,20,8204
21404,6/11/2007,21,7877
21405,6/11/2007,22,7677
21406,6/11/2007,23,6727
21407,6/11/2007,24,5411
21408,6/12/2007,1,4491
21409,6/12/2007,2,3978
21410,6/12/2007,3,3707
21411,6/12/2007,4,3550
21412,6/12/2007,5,3564
21413,6/12/2007,6,4005
21414,6/12/2007,7,4578
21415,6/12/2007,8,4874
21416,6/12/2007,9,5081
21417,6/12/2007,10,5480
21418,6/12/2007,11,6183
21419,6/12/2007,12,6931
21420,6/12/2007,13,7606
21421,6/12/2007,14,8149
21422,6/12/2007,15,8595
21423,6/12/2007,16,9015
21424,6/12/2007,17,9354
21425,6/12/2007,18,9683
21426,6/12/2007,19,9501
21427,6/12/2007,20,8827
21428,6/12/2007,21,8345
21429,6/12/2007,22,8084
21430,6/12/2007,23,6999
21431,6/12/2007,24,5685
21432,6/13/2007,1,4715
21433,6/13/2007,2,4187
21434,6/13/2007,3,3899
21435,6/13/2007,4,3731
21436,6/13/2007,5,3739
21437,6/13/2007,6,4165
21438,6/13/2007,7,4788
21439,6/13/2007,8,4943
21440,6/13/2007,9,4944
21441,6/13/2007,10,5314
21442,6/13/2007,11,5936
21443,6/13/2007,12,6539
21444,6/13/2007,13,7084
21445,6/13/2007,14,7409
21446,6/13/2007,15,7551
21447,6/13/2007,16,7255
21448,6/13/2007,17,7117
21449,6/13/2007,18,7462
21450,6/13/2007,19,7770
21451,6/13/2007,20,7552
21452,6/13/2007,21,7345
21453,6/13/2007,22,7373
21454,6/13/2007,23,6572
21455,6/13/2007,24,5361
21456,6/14/2007,1,4492
21457,6/14/2007,2,4002
21458,6/14/2007,3,3693
21459,6/14/2007,4,3554
21460,6/14/2007,5,3570
21461,6/14/2007,6,3980
21462,6/14/2007,7,4642
21463,6/14/2007,8,4806
21464,6/14/2007,9,4675
21465,6/14/2007,10,4671
21466,6/14/2007,11,4688
21467,6/14/2007,12,4701
21468,6/14/2007,13,4733
21469,6/14/2007,14,4802
21470,6/14/2007,15,4872
21471,6/14/2007,16,4936
21472,6/14/2007,17,5035
21473,6/14/2007,18,5337
21474,6/14/2007,19,5537
21475,6/14/2007,20,5624
21476,6/14/2007,21,5764
21477,6/14/2007,22,5975
21478,6/14/2007,23,5410
21479,6/14/2007,24,4554
21480,6/15/2007,1,3865
21481,6/15/2007,2,3491
21482,6/15/2007,3,3323
21483,6/15/2007,4,3251
21484,6/15/2007,5,3291
21485,6/15/2007,6,3691
21486,6/15/2007,7,4277
21487,6/15/2007,8,4509
21488,6/15/2007,9,4461
21489,6/15/2007,10,4505
21490,6/15/2007,11,4596
21491,6/15/2007,12,4682
21492,6/15/2007,13,4842
21493,6/15/2007,14,4995
21494,6/15/2007,15,5220
21495,6/15/2007,16,5495
21496,6/15/2007,17,5510
21497,6/15/2007,18,5548
21498,6/15/2007,19,5589
21499,6/15/2007,20,5522
21500,6/15/2007,21,5608
21501,6/15/2007,22,5624
21502,6/15/2007,23,5274
21503,6/15/2007,24,4617
21504,6/16/2007,1,4002
21505,6/16/2007,2,3591
21506,6/16/2007,3,3389
21507,6/16/2007,4,3295
21508,6/16/2007,5,3274
21509,6/16/2007,6,3339
21510,6/16/2007,7,3471
21511,6/16/2007,8,3856
21512,6/16/2007,9,4480
21513,6/16/2007,10,4978
21514,6/16/2007,11,5452
21515,6/16/2007,12,5884
21516,6/16/2007,13,6185
21517,6/16/2007,14,6526
21518,6/16/2007,15,6925
21519,6/16/2007,16,7450
21520,6/16/2007,17,7922
21521,6/16/2007,18,8154
21522,6/16/2007,19,8141
21523,6/16/2007,20,7645
21524,6/16/2007,21,7280
21525,6/16/2007,22,7206
21526,6/16/2007,23,6567
21527,6/16/2007,24,5702
21528,6/17/2007,1,4805
21529,6/17/2007,2,4174
21530,6/17/2007,3,3894
21531,6/17/2007,4,3711
21532,6/17/2007,5,3648
21533,6/17/2007,6,3572
21534,6/17/2007,7,3613
21535,6/17/2007,8,4225
21536,6/17/2007,9,5264
21537,6/17/2007,10,6334
21538,6/17/2007,11,7225
21539,6/17/2007,12,7926
21540,6/17/2007,13,8488
21541,6/17/2007,14,9047
21542,6/17/2007,15,9547
21543,6/17/2007,16,10002
21544,6/17/2007,17,10424
21545,6/17/2007,18,10515
21546,6/17/2007,19,10226
21547,6/17/2007,20,9511
21548,6/17/2007,21,8849
21549,6/17/2007,22,8502
21550,6/17/2007,23,7271
21551,6/17/2007,24,5842
21552,6/18/2007,1,4787
21553,6/18/2007,2,4191
21554,6/18/2007,3,3845
21555,6/18/2007,4,3654
21556,6/18/2007,5,3660
21557,6/18/2007,6,4034
21558,6/18/2007,7,4550
21559,6/18/2007,8,4850
21560,6/18/2007,9,5136
21561,6/18/2007,10,5849
21562,6/18/2007,11,6915
21563,6/18/2007,12,8153
21564,6/18/2007,13,9246
21565,6/18/2007,14,10217
21566,6/18/2007,15,10931
21567,6/18/2007,16,11460
21568,6/18/2007,17,11903
21569,6/18/2007,18,12214
21570,6/18/2007,19,12154
21571,6/18/2007,20,11614
21572,6/18/2007,21,10995
21573,6/18/2007,22,10536
21574,6/18/2007,23,9133
21575,6/18/2007,24,7587
21576,6/19/2007,1,6443
21577,6/19/2007,2,5727
21578,6/19/2007,3,5085
21579,6/19/2007,4,4681
21580,6/19/2007,5,4528
21581,6/19/2007,6,4715
21582,6/19/2007,7,5238
21583,6/19/2007,8,5596
21584,6/19/2007,9,6064
21585,6/19/2007,10,6990
21586,6/19/2007,11,8253
21587,6/19/2007,12,9456
21588,6/19/2007,13,10374
21589,6/19/2007,14,11019
21590,6/19/2007,15,11661
21591,6/19/2007,16,12096
21592,6/19/2007,17,12045
21593,6/19/2007,18,12076
21594,6/19/2007,19,11967
21595,6/19/2007,20,11356
21596,6/19/2007,21,10875
21597,6/19/2007,22,10480
21598,6/19/2007,23,9416
21599,6/19/2007,24,7962
21600,6/20/2007,1,6620
21601,6/20/2007,2,5890
21602,6/20/2007,3,5400
21603,6/20/2007,4,5045
21604,6/20/2007,5,4854
21605,6/20/2007,6,5088
21606,6/20/2007,7,5522
21607,6/20/2007,8,5899
21608,6/20/2007,9,6069
21609,6/20/2007,10,6295
21610,6/20/2007,11,6257
21611,6/20/2007,12,6222
21612,6/20/2007,13,6189
21613,6/20/2007,14,6208
21614,6/20/2007,15,6421
21615,6/20/2007,16,7014
21616,6/20/2007,17,7937
21617,6/20/2007,18,8755
21618,6/20/2007,19,8971
21619,6/20/2007,20,8506
21620,6/20/2007,21,8027
21621,6/20/2007,22,7899
21622,6/20/2007,23,6916
21623,6/20/2007,24,5715
21624,6/21/2007,1,4806
21625,6/21/2007,2,4103
21626,6/21/2007,3,3740
21627,6/21/2007,4,3583
21628,6/21/2007,5,3590
21629,6/21/2007,6,3944
21630,6/21/2007,7,4572
21631,6/21/2007,8,4949
21632,6/21/2007,9,5125
21633,6/21/2007,10,5485
21634,6/21/2007,11,6106
21635,6/21/2007,12,6725
21636,6/21/2007,13,7230
21637,6/21/2007,14,7933
21638,6/21/2007,15,8709
21639,6/21/2007,16,9369
21640,6/21/2007,17,9889
21641,6/21/2007,18,10205
21642,6/21/2007,19,10182
21643,6/21/2007,20,9481
21644,6/21/2007,21,8692
21645,6/21/2007,22,8393
21646,6/21/2007,23,7216
21647,6/21/2007,24,5754
21648,6/22/2007,1,4696
21649,6/22/2007,2,4098
21650,6/22/2007,3,3761
21651,6/22/2007,4,3595
21652,6/22/2007,5,3585
21653,6/22/2007,6,3904
21654,6/22/2007,7,4484
21655,6/22/2007,8,4867
21656,6/22/2007,9,5094
21657,6/22/2007,10,5698
21658,6/22/2007,11,6558
21659,6/22/2007,12,7469
21660,6/22/2007,13,8432
21661,6/22/2007,14,9167
21662,6/22/2007,15,9870
21663,6/22/2007,16,10320
21664,6/22/2007,17,10234
21665,6/22/2007,18,9154
21666,6/22/2007,19,8299
21667,6/22/2007,20,7713
21668,6/22/2007,21,7333
21669,6/22/2007,22,7256
21670,6/22/2007,23,6661
21671,6/22/2007,24,5729
21672,6/23/2007,1,4938
21673,6/23/2007,2,4428
21674,6/23/2007,3,4108
21675,6/23/2007,4,3933
21676,6/23/2007,5,3828
21677,6/23/2007,6,3833
21678,6/23/2007,7,3893
21679,6/23/2007,8,4383
21680,6/23/2007,9,4891
21681,6/23/2007,10,5306
21682,6/23/2007,11,5792
21683,6/23/2007,12,6422
21684,6/23/2007,13,7053
21685,6/23/2007,14,7667
21686,6/23/2007,15,8299
21687,6/23/2007,16,8946
21688,6/23/2007,17,9345
21689,6/23/2007,18,9565
21690,6/23/2007,19,9338
21691,6/23/2007,20,8629
21692,6/23/2007,21,7913
21693,6/23/2007,22,7682
21694,6/23/2007,23,6864
21695,6/23/2007,24,5846
21696,6/24/2007,1,4918
21697,6/24/2007,2,4309
21698,6/24/2007,3,3931
21699,6/24/2007,4,3726
21700,6/24/2007,5,3624
21701,6/24/2007,6,3635
21702,6/24/2007,7,3651
21703,6/24/2007,8,4269
21704,6/24/2007,9,5338
21705,6/24/2007,10,6448
21706,6/24/2007,11,7309
21707,6/24/2007,12,8295
21708,6/24/2007,13,8938
21709,6/24/2007,14,9430
21710,6/24/2007,15,9979
21711,6/24/2007,16,10338
21712,6/24/2007,17,10660
21713,6/24/2007,18,10592
21714,6/24/2007,19,10145
21715,6/24/2007,20,9697
21716,6/24/2007,21,9330
21717,6/24/2007,22,9141
21718,6/24/2007,23,7980
21719,6/24/2007,24,6681
21720,6/25/2007,1,5725
21721,6/25/2007,2,5059
21722,6/25/2007,3,4610
21723,6/25/2007,4,4375
21724,6/25/2007,5,4331
21725,6/25/2007,6,4687
21726,6/25/2007,7,5249
21727,6/25/2007,8,5528
21728,6/25/2007,9,5572
21729,6/25/2007,10,6108
21730,6/25/2007,11,6922
21731,6/25/2007,12,7976
21732,6/25/2007,13,8947
21733,6/25/2007,14,9781
21734,6/25/2007,15,10370
21735,6/25/2007,16,10876
21736,6/25/2007,17,11310
21737,6/25/2007,18,11654
21738,6/25/2007,19,11642
21739,6/25/2007,20,11100
21740,6/25/2007,21,10429
21741,6/25/2007,22,9927
21742,6/25/2007,23,8641
21743,6/25/2007,24,7110
21744,6/26/2007,1,6025
21745,6/26/2007,2,5366
21746,6/26/2007,3,4948
21747,6/26/2007,4,4639
21748,6/26/2007,5,4559
21749,6/26/2007,6,4854
21750,6/26/2007,7,5516
21751,6/26/2007,8,5850
21752,6/26/2007,9,6204
21753,6/26/2007,10,6974
21754,6/26/2007,11,7993
21755,6/26/2007,12,9086
21756,6/26/2007,13,9918
21757,6/26/2007,14,10696
21758,6/26/2007,15,11352
21759,6/26/2007,16,11843
21760,6/26/2007,17,12188
21761,6/26/2007,18,12460
21762,6/26/2007,19,12305
21763,6/26/2007,20,11794
21764,6/26/2007,21,10970
21765,6/26/2007,22,10501
21766,6/26/2007,23,9163
21767,6/26/2007,24,7681
21768,6/27/2007,1,6502
21769,6/27/2007,2,5786
21770,6/27/2007,3,5296
21771,6/27/2007,4,4954
21772,6/27/2007,5,4802
21773,6/27/2007,6,5052
21774,6/27/2007,7,5589
21775,6/27/2007,8,6014
21776,6/27/2007,9,6459
21777,6/27/2007,10,7276
21778,6/27/2007,11,8346
21779,6/27/2007,12,9496
21780,6/27/2007,13,10425
21781,6/27/2007,14,11060
21782,6/27/2007,15,11449
21783,6/27/2007,16,11004
21784,6/27/2007,17,10347
21785,6/27/2007,18,10458
21786,6/27/2007,19,10414
21787,6/27/2007,20,9973
21788,6/27/2007,21,9651
21789,6/27/2007,22,9426
21790,6/27/2007,23,8362
21791,6/27/2007,24,6991
21792,6/28/2007,1,5973
21793,6/28/2007,2,5390
21794,6/28/2007,3,4997
21795,6/28/2007,4,4760
21796,6/28/2007,5,4707
21797,6/28/2007,6,5022
21798,6/28/2007,7,5604
21799,6/28/2007,8,6092
21800,6/28/2007,9,6582
21801,6/28/2007,10,7330
21802,6/28/2007,11,8364
21803,6/28/2007,12,9435
21804,6/28/2007,13,10250
21805,6/28/2007,14,11030
21806,6/28/2007,15,11657
21807,6/28/2007,16,11704
21808,6/28/2007,17,11501
21809,6/28/2007,18,11745
21810,6/28/2007,19,11737
21811,6/28/2007,20,11010
21812,6/28/2007,21,10546
21813,6/28/2007,22,10354
21814,6/28/2007,23,9232
21815,6/28/2007,24,7867
21816,6/29/2007,1,6766
21817,6/29/2007,2,6098
21818,6/29/2007,3,5621
21819,6/29/2007,4,5255
21820,6/29/2007,5,5146
21821,6/29/2007,6,5386
21822,6/29/2007,7,5930
21823,6/29/2007,8,6378
21824,6/29/2007,9,6957
21825,6/29/2007,10,7728
21826,6/29/2007,11,8758
21827,6/29/2007,12,9638
21828,6/29/2007,13,10486
21829,6/29/2007,14,11172
21830,6/29/2007,15,11405
21831,6/29/2007,16,11219
21832,6/29/2007,17,10600
21833,6/29/2007,18,10478
21834,6/29/2007,19,9851
21835,6/29/2007,20,9105
21836,6/29/2007,21,8583
21837,6/29/2007,22,8272
21838,6/29/2007,23,7614
21839,6/29/2007,24,6671
21840,6/30/2007,1,5799
21841,6/30/2007,2,5193
21842,6/30/2007,3,4759
21843,6/30/2007,4,4540
21844,6/30/2007,5,4427
21845,6/30/2007,6,4436
21846,6/30/2007,7,4491
21847,6/30/2007,8,4921
21848,6/30/2007,9,5818
21849,6/30/2007,10,6908
21850,6/30/2007,11,7873
21851,6/30/2007,12,8668
21852,6/30/2007,13,9312
21853,6/30/2007,14,9870
21854,6/30/2007,15,10162
21855,6/30/2007,16,10579
21856,6/30/2007,17,10940
21857,6/30/2007,18,10982
21858,6/30/2007,19,10286
21859,6/30/2007,20,9186
21860,6/30/2007,21,8622
21861,6/30/2007,22,8387
21862,6/30/2007,23,7710
21863,6/30/2007,24,6803
21864,7/1/2007,1,5857
21865,7/1/2007,2,5175
21866,7/1/2007,3,4695
21867,7/1/2007,4,4407
21868,7/1/2007,5,4236
21869,7/1/2007,6,4137
21870,7/1/2007,7,4209
21871,7/1/2007,8,4838
21872,7/1/2007,9,5874
21873,7/1/2007,10,6593
21874,7/1/2007,11,7079
21875,7/1/2007,12,7598
21876,7/1/2007,13,8124
21877,7/1/2007,14,8666
21878,7/1/2007,15,9136
21879,7/1/2007,16,9617
